pdf_url,year,journal,id,page
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815065_wo_cover_page-2.pdf',1960,American Economic Review,1815065,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815065_wo_cover_page-3.pdf',1960,American Economic Review,1815065,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815065_wo_cover_page-4.pdf',1960,American Economic Review,1815065,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815065_wo_cover_page-9.pdf',1960,American Economic Review,1815065,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815062_wo_cover_page-1.pdf',1960,American Economic Review,1815062,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815062_wo_cover_page-2.pdf',1960,American Economic Review,1815062,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815062_wo_cover_page-3.pdf',1960,American Economic Review,1815062,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815062_wo_cover_page-5.pdf',1960,American Economic Review,1815062,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815062_wo_cover_page-6.pdf',1960,American Economic Review,1815062,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810955_wo_cover_page-4.pdf',1960,American Economic Review,1810955,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810955_wo_cover_page-7.pdf',1960,American Economic Review,1810955,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810955_wo_cover_page-8.pdf',1960,American Economic Review,1810955,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810955_wo_cover_page-10.pdf',1960,American Economic Review,1810955,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810955_wo_cover_page-12.pdf',1960,American Economic Review,1810955,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810955_wo_cover_page-13.pdf',1960,American Economic Review,1810955,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810955_wo_cover_page-15.pdf',1960,American Economic Review,1810955,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810955_wo_cover_page-16.pdf',1960,American Economic Review,1810955,16
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810955_wo_cover_page-19.pdf',1960,American Economic Review,1810955,19
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810955_wo_cover_page-21.pdf',1960,American Economic Review,1810955,21
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810955_wo_cover_page-22.pdf',1960,American Economic Review,1810955,22
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1813461_wo_cover_page-7.pdf',1960,American Economic Review,1813461,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1813461_wo_cover_page-9.pdf',1960,American Economic Review,1813461,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1813461_wo_cover_page-10.pdf',1960,American Economic Review,1813461,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815030_wo_cover_page-4.pdf',1960,American Economic Review,1815030,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815030_wo_cover_page-5.pdf',1960,American Economic Review,1815030,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815030_wo_cover_page-7.pdf',1960,American Economic Review,1815030,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814224_wo_cover_page-1.pdf',1960,American Economic Review,1814224,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814224_wo_cover_page-6.pdf',1960,American Economic Review,1814224,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814224_wo_cover_page-8.pdf',1960,American Economic Review,1814224,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814224_wo_cover_page-12.pdf',1960,American Economic Review,1814224,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814224_wo_cover_page-14.pdf',1960,American Economic Review,1814224,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814224_wo_cover_page-15.pdf',1960,American Economic Review,1814224,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814224_wo_cover_page-17.pdf',1960,American Economic Review,1814224,17
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814224_wo_cover_page-18.pdf',1960,American Economic Review,1814224,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814224_wo_cover_page-19.pdf',1960,American Economic Review,1814224,19
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814224_wo_cover_page-21.pdf',1960,American Economic Review,1814224,21
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815043_wo_cover_page-2.pdf',1960,American Economic Review,1815043,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815043_wo_cover_page-3.pdf',1960,American Economic Review,1815043,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815018_wo_cover_page-3.pdf',1960,American Economic Review,1815018,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815018_wo_cover_page-4.pdf',1960,American Economic Review,1815018,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815018_wo_cover_page-6.pdf',1960,American Economic Review,1815018,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815042_wo_cover_page-2.pdf',1960,American Economic Review,1815042,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814230_wo_cover_page-6.pdf',1960,American Economic Review,1814230,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815045_wo_cover_page-5.pdf',1960,American Economic Review,1815045,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810956_wo_cover_page-3.pdf',1960,American Economic Review,1810956,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810956_wo_cover_page-4.pdf',1960,American Economic Review,1810956,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815061_wo_cover_page-4.pdf',1960,American Economic Review,1815061,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815061_wo_cover_page-5.pdf',1960,American Economic Review,1815061,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815061_wo_cover_page-6.pdf',1960,American Economic Review,1815061,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815061_wo_cover_page-7.pdf',1960,American Economic Review,1815061,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810961_wo_cover_page-1.pdf',1960,American Economic Review,1810961,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815063_wo_cover_page-3.pdf',1960,American Economic Review,1815063,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815063_wo_cover_page-4.pdf',1960,American Economic Review,1815063,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815063_wo_cover_page-5.pdf',1960,American Economic Review,1815063,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815063_wo_cover_page-7.pdf',1960,American Economic Review,1815063,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810958_wo_cover_page-1.pdf',1960,American Economic Review,1810958,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810958_wo_cover_page-2.pdf',1960,American Economic Review,1810958,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810960_wo_cover_page-1.pdf',1960,American Economic Review,1810960,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814226_wo_cover_page-4.pdf',1960,American Economic Review,1814226,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814226_wo_cover_page-6.pdf',1960,American Economic Review,1814226,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814226_wo_cover_page-8.pdf',1960,American Economic Review,1814226,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814226_wo_cover_page-12.pdf',1960,American Economic Review,1814226,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814226_wo_cover_page-14.pdf',1960,American Economic Review,1814226,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814226_wo_cover_page-15.pdf',1960,American Economic Review,1814226,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814227_wo_cover_page-2.pdf',1960,American Economic Review,1814227,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814227_wo_cover_page-5.pdf',1960,American Economic Review,1814227,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814227_wo_cover_page-8.pdf',1960,American Economic Review,1814227,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814227_wo_cover_page-12.pdf',1960,American Economic Review,1814227,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814227_wo_cover_page-13.pdf',1960,American Economic Review,1814227,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814227_wo_cover_page-14.pdf',1960,American Economic Review,1814227,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814227_wo_cover_page-15.pdf',1960,American Economic Review,1814227,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1813460_wo_cover_page-11.pdf',1960,American Economic Review,1813460,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1813460_wo_cover_page-13.pdf',1960,American Economic Review,1813460,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814228_wo_cover_page-5.pdf',1960,American Economic Review,1814228,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814228_wo_cover_page-9.pdf',1960,American Economic Review,1814228,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814228_wo_cover_page-12.pdf',1960,American Economic Review,1814228,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812464_wo_cover_page-8.pdf',1960,American Economic Review,1812464,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812464_wo_cover_page-10.pdf',1960,American Economic Review,1812464,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810963_wo_cover_page-3.pdf',1960,American Economic Review,1810963,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810963_wo_cover_page-4.pdf',1960,American Economic Review,1810963,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812463_wo_cover_page-8.pdf',1960,American Economic Review,1812463,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812463_wo_cover_page-9.pdf',1960,American Economic Review,1812463,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812463_wo_cover_page-10.pdf',1960,American Economic Review,1812463,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812463_wo_cover_page-14.pdf',1960,American Economic Review,1812463,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812463_wo_cover_page-16.pdf',1960,American Economic Review,1812463,16
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812463_wo_cover_page-18.pdf',1960,American Economic Review,1812463,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812463_wo_cover_page-19.pdf',1960,American Economic Review,1812463,19
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812463_wo_cover_page-22.pdf',1960,American Economic Review,1812463,22
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812463_wo_cover_page-24.pdf',1960,American Economic Review,1812463,24
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812463_wo_cover_page-28.pdf',1960,American Economic Review,1812463,28
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815049_wo_cover_page-12.pdf',1960,American Economic Review,1815049,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814229_wo_cover_page-9.pdf',1960,American Economic Review,1814229,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814229_wo_cover_page-10.pdf',1960,American Economic Review,1814229,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814229_wo_cover_page-11.pdf',1960,American Economic Review,1814229,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814229_wo_cover_page-13.pdf',1960,American Economic Review,1814229,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814229_wo_cover_page-15.pdf',1960,American Economic Review,1814229,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1813468_wo_cover_page-2.pdf',1960,AER,1813468,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812916_wo_cover_page-3.pdf',1959,AER,1812916,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812913_wo_cover_page-4.pdf',1959,AER,1812913,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1808154_wo_cover_page-10.pdf',1958,AER,1808154,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1808154_wo_cover_page-14.pdf',1958,AER,1808154,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814284_wo_cover_page-3.pdf',1956,AER,1814284,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1818354_wo_cover_page-7.pdf',1954,AER,1818354,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807707_wo_cover_page-6.pdf',1954,AER,1807707,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812398_wo_cover_page-17.pdf',1953,AER,1812398,17
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811119_wo_cover_page-103.pdf',1953,AER,1811119,103
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811119_wo_cover_page-138.pdf',1953,AER,1811119,138
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/3804866_wo_cover_page-193.pdf',1950,AER,3804866,193
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1802858_wo_cover_page-9.pdf',1947,AER,1802858,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1910487_wo_cover_page-26.pdf',1948,AER,1910487,26
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1910501_wo_cover_page-3.pdf',1948,AER,1910501,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810109_wo_cover_page-6.pdf',1945,AER,1810109,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811970_wo_cover_page-4.pdf',1943,AER,1811970,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1813725_wo_cover_page-4.pdf',1944,AER,1813725,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1910733_wo_cover_page-0.pdf',1944,AER,1910733,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803510_wo_cover_page-26.pdf',1942,AER,1803510,26
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814480_wo_cover_page-9.pdf',1940,AER,1814480,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807050_wo_cover_page-8.pdf',1940,AER,1807050,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807050_wo_cover_page-10.pdf',1940,AER,1807050,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814516_wo_cover_page-6.pdf',1940,AER,1814516,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805070_wo_cover_page-1.pdf',1940,AER,1805070,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814485_wo_cover_page-1.pdf',1940,AER,1814485,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814485_wo_cover_page-7.pdf',1940,AER,1814485,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805073_wo_cover_page-1.pdf',1940,AER,1805073,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805073_wo_cover_page-2.pdf',1940,AER,1805073,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805079_wo_cover_page-1.pdf',1940,AER,1805079,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805079_wo_cover_page-3.pdf',1940,AER,1805079,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807640_wo_cover_page-4.pdf',1940,AER,1807640,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807640_wo_cover_page-5.pdf',1940,AER,1807640,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807640_wo_cover_page-6.pdf',1940,AER,1807640,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807640_wo_cover_page-7.pdf',1940,AER,1807640,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807640_wo_cover_page-8.pdf',1940,AER,1807640,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807640_wo_cover_page-9.pdf',1940,AER,1807640,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807640_wo_cover_page-10.pdf',1940,AER,1807640,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805080_wo_cover_page-0.pdf',1940,AER,1805080,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814492_wo_cover_page-3.pdf',1940,AER,1814492,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814486_wo_cover_page-5.pdf',1940,AER,1814486,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814486_wo_cover_page-8.pdf',1940,AER,1814486,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807582_wo_cover_page-5.pdf',1940,AER,1807582,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807583_wo_cover_page-4.pdf',1940,AER,1807583,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807056_wo_cover_page-2.pdf',1940,AER,1807056,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807056_wo_cover_page-3.pdf',1940,AER,1807056,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807642_wo_cover_page-2.pdf',1940,AER,1807642,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807642_wo_cover_page-3.pdf',1940,AER,1807642,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814480_wo_cover_page-7.pdf',1940,AER,1814480,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805072_wo_cover_page-1.pdf',1940,AER,1805072,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805071_wo_cover_page-8.pdf',1940,AER,1805071,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805067_wo_cover_page-1.pdf',1940,AER,1805067,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805067_wo_cover_page-2.pdf',1940,AER,1805067,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805066_wo_cover_page-4.pdf',1940,AER,1805066,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805066_wo_cover_page-5.pdf',1940,AER,1805066,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807578_wo_cover_page-7.pdf',1940,AER,1807578,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807578_wo_cover_page-12.pdf',1940,AER,1807578,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807578_wo_cover_page-13.pdf',1940,AER,1807578,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807578_wo_cover_page-16.pdf',1940,AER,1807578,16
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814502_wo_cover_page-11.pdf',1940,AER,1814502,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814502_wo_cover_page-12.pdf',1940,AER,1814502,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805065_wo_cover_page-3.pdf',1940,AER,1805065,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805065_wo_cover_page-7.pdf',1940,AER,1805065,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803240_wo_cover_page-2.pdf',1941,AER,1803240,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803240_wo_cover_page-5.pdf',1941,AER,1803240,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803240_wo_cover_page-7.pdf',1941,AER,1803240,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803241_wo_cover_page-2.pdf',1941,AER,1803241,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803241_wo_cover_page-4.pdf',1941,AER,1803241,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1804231_wo_cover_page-9.pdf',1941,AER,1804231,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805810_wo_cover_page-1.pdf',1941,AER,1805810,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/358_wo_cover_page-4.pdf',1941,AER,358,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/358_wo_cover_page-13.pdf',1941,AER,358,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816417_wo_cover_page-3.pdf',1941,AER,1816417,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803243_wo_cover_page-0.pdf',1941,AER,1803243,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803243_wo_cover_page-5.pdf',1941,AER,1803243,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803243_wo_cover_page-6.pdf',1941,AER,1803243,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803243_wo_cover_page-7.pdf',1941,AER,1803243,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803243_wo_cover_page-9.pdf',1941,AER,1803243,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803243_wo_cover_page-11.pdf',1941,AER,1803243,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1804232_wo_cover_page-2.pdf',1941,AER,1804232,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1804232_wo_cover_page-3.pdf',1941,AER,1804232,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805813_wo_cover_page-1.pdf',1941,AER,1805813,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816425_wo_cover_page-2.pdf',1941,AER,1816425,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816425_wo_cover_page-4.pdf',1941,AER,1816425,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/357_wo_cover_page-15.pdf',1941,AER,357,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816432_wo_cover_page-1.pdf',1941,AER,1816432,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803237_wo_cover_page-12.pdf',1941,AER,1803237,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803237_wo_cover_page-14.pdf',1941,AER,1803237,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803237_wo_cover_page-15.pdf',1941,AER,1803237,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803237_wo_cover_page-17.pdf',1941,AER,1803237,17
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803237_wo_cover_page-18.pdf',1941,AER,1803237,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1804233_wo_cover_page-0.pdf',1941,AER,1804233,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805814_wo_cover_page-0.pdf',1941,AER,1805814,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805814_wo_cover_page-1.pdf',1941,AER,1805814,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805814_wo_cover_page-2.pdf',1941,AER,1805814,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816429_wo_cover_page-4.pdf',1941,AER,1816429,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816429_wo_cover_page-7.pdf',1941,AER,1816429,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816429_wo_cover_page-9.pdf',1941,AER,1816429,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805807_wo_cover_page-1.pdf',1941,AER,1805807,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805807_wo_cover_page-2.pdf',1941,AER,1805807,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805807_wo_cover_page-3.pdf',1941,AER,1805807,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805807_wo_cover_page-4.pdf',1941,AER,1805807,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805804_wo_cover_page-2.pdf',1941,AER,1805804,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/359_wo_cover_page-5.pdf',1941,AER,359,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816426_wo_cover_page-11.pdf',1941,AER,1816426,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816426_wo_cover_page-13.pdf',1941,AER,1816426,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816426_wo_cover_page-21.pdf',1941,AER,1816426,21
